C_hat,D_hat,G_hat,N_gamma,N_star_theory,P_T,P_T_est,S_scalar,acc,accountant,avg_regret,avg_regret_with_noise,base_eta_t,c_hat,comparator_type,cum_regret,cum_regret_with_noise,d_norm,delta_step_theory,delta_total,drift_boost_remaining,drift_flag,eps_remaining,eps_spent,eps_step_theory,eta_t,event,event_id,event_type,events_seen,is_calibrated,lambda_est,lambda_raw,m_capacity,m_used,noise_regret_cum,noise_regret_increment,op,pair_admitted,pair_damped,path_regret_increment,regret,regret_dynamic,regret_increment,regret_path_term,regret_static_term,rho_remaining,rho_spent,rho_step,sample_id,sc_active,sc_stable,segment_id,sens_delete,sigma_step,sigma_step_theory,static_oracle_norm,static_regret_increment,x_norm
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,434523.5576194026,5.230134655122805,eps_delta,3.937468941464243,3.937468941464243,0.0015170270917741055,1.0,static,3701.2208049763885,3701.2208049763885,1.1530270306841064,,1e-05,0,False,1.0,0.0,,0.0015170270917741055,989,987,warmup,440,True,22.030718221777853,23.355461362546855,0,0,0.0,0.0,warmup,True,False,0.0,13.617461853075833,3701.2208049763885,13.617461853075833,0.0,3701.2208049763885,,,,linear_000987,False,940,0,,,,5.007404292338845,0.0,4.98961877822876
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,434883.7278315871,3.3998522109188767,eps_delta,3.9393643863493626,3.9393643863493626,0.001516398761589616,1.0,static,3706.9418875547503,3706.9418875547503,0.9107050981771043,,1e-05,0,False,1.0,0.0,,0.001516398761589616,990,988,warmup,441,True,22.634390389610783,28.067439900107125,0,0,0.0,0.0,warmup,True,False,0.0,5.721082578361708,3706.9418875547503,5.721082578361708,0.0,3706.9418875547503,,,,linear_000988,False,941,0,,,,5.006756672386785,0.0,5.582047462463379
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,434915.8496800317,1.5794196199738018,eps_delta,3.936444391520094,3.936444391520094,0.0015163427617557828,1.0,static,3708.1306168119286,3708.1306168119286,0.22513483855676736,,1e-05,0,False,1.0,0.0,,0.0015163427617557828,991,989,warmup,442,True,21.60724544005354,12.362940894038356,0,0,0.0,0.0,warmup,True,False,0.0,1.1887292571784625,3708.1306168119286,1.1887292571784625,0.0,3708.1306168119286,,,,linear_000989,False,942,0,,,,5.006420067033644,0.0,3.588365077972412
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,435307.3268788577,4.956585685511951,eps_delta,3.944948721244161,3.944948721244161,0.0015156607756034595,1.0,static,3720.0866441332437,3720.0866441332437,1.4473111855325786,,1e-05,0,False,1.0,0.0,,0.0015156607756034595,992,990,warmup,443,True,20.902310407795277,14.5578951174709,0,0,0.0,0.0,warmup,True,False,0.0,11.956027321315215,3720.0866441332437,11.956027321315215,0.0,3720.0866441332437,,,,linear_000990,False,943,0,,,,5.008342577059332,0.0,3.9918274879455566
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,435714.22643557366,4.435329343183289,eps_delta,3.9511255606859073,3.9511255606859073,0.0015149528967786155,1.0,static,3729.8625292874963,3729.8625292874963,1.224777220027336,,1e-05,0,False,1.0,0.0,,0.0015149528967786155,993,991,warmup,444,True,20.739199735407652,19.27120368391904,0,0,0.0,0.0,warmup,True,False,0.0,9.775885154252638,3729.8625292874963,9.775885154252638,0.0,3729.8625292874963,,,,linear_000991,False,944,0,,,,5.008722737934042,0.0,4.5480055809021
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,435823.03544365807,2.4197239384051343,eps_delta,3.9498617782401286,3.9498617782401286,0.001514763770919577,1.0,static,3732.6193804369213,3732.6193804369213,0.4569441002107886,,1e-05,0,False,1.0,0.0,,0.001514763770919577,994,992,warmup,445,True,20.33529817302286,16.70018411155971,0,0,0.0,0.0,warmup,True,False,0.0,2.7568511494251746,3732.6193804369213,2.7568511494251746,0.0,3732.6193804369213,,,,linear_000992,False,945,0,,,,5.0078398787470215,0.0,4.311060428619385
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,436274.1857634213,4.149644409364987,eps_delta,3.954726325939909,3.954726325939909,0.0015139803611449252,1.0,static,3741.1711043391538,3741.1711043391538,1.2377587980187594,,1e-05,0,False,1.0,0.0,,0.0015139803611449252,995,993,warmup,446,True,20.741392714428265,24.3962435870769,0,0,0.0,0.0,warmup,True,False,0.0,8.55172390223238,3741.1711043391538,8.55172390223238,0.0,3741.1711043391538,,,,linear_000993,False,946,0,,,,5.008197207691636,0.0,5.118547439575195
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,436474.9894740674,3.4896423516893584,eps_delta,3.95681072021294,3.95681072021294,0.0015136320618659145,1.0,static,3747.099752041654,3747.099752041654,0.6352797976963457,,1e-05,0,False,1.0,0.0,,0.0015136320618659145,996,994,warmup,447,True,20.17492249599876,15.076690530133213,0,0,0.0,0.0,warmup,True,False,0.0,5.928647702500036,3747.099752041654,5.928647702500036,0.0,3747.099752041654,,,,linear_000994,False,947,0,,,,5.0070399806818475,0.0,4.06074857711792
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,436739.5670563992,3.478172455691549,eps_delta,3.9586466775561253,3.9586466775561253,0.0015131735119520932,1.0,static,3752.797050323207,3752.797050323207,0.9123764636922952,,1e-05,0,False,1.0,0.0,,0.0015131735119520932,997,995,warmup,448,True,20.169865639008293,20.12435392609407,0,0,0.0,0.0,warmup,True,False,0.0,5.697298281552793,3752.797050323207,5.697298281552793,0.0,3752.797050323207,,,,linear_000995,False,948,0,,,,5.008069572234631,0.0,4.676514625549316
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,437290.0262238334,4.734481091233409,eps_delta,3.9662183758665552,3.9662183758665552,0.0015122208232646252,1.0,static,3763.941238697361,3763.941238697361,1.2336690759751348,,1e-05,0,False,1.0,0.0,,0.0015122208232646252,998,996,warmup,449,True,20.3806682990354,22.277892239279343,0,0,0.0,0.0,warmup,True,False,0.0,11.14418837415417,3763.941238697361,11.14418837415417,0.0,3763.941238697361,,,,linear_000996,False,949,0,,,,5.008453179394158,0.0,4.955564022064209
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,437360.3580913728,2.4657696280833177,eps_delta,3.9648743025586177,3.9648743025586177,0.0015120992283500026,1.0,static,3766.630587430687,3766.630587430687,0.3586505912761867,,1e-05,0,False,1.0,0.0,,0.0015120992283500026,999,997,warmup,450,True,19.43626697543717,10.936655063053111,0,0,0.0,0.0,warmup,True,False,0.0,2.6893487333259096,3766.630587430687,2.6893487333259096,0.0,3766.630587430687,,,,linear_000997,False,950,0,,,,5.006527564587498,0.0,3.4012742042541504
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,438798.76309857535,8.315927287095844,eps_delta,3.9965414312485588,3.9965414312485588,0.001509618824276807,1.0,static,3800.7109011173793,3800.7109011173793,2.914060351837813,,1e-05,0,False,1.0,0.0,,0.001509618824276807,1000,998,warmup,451,True,19.449046452494215,19.56406174600762,0,0,0.0,0.0,warmup,True,False,0.0,34.08031368669251,3800.7109011173793,34.08031368669251,0.0,3800.7109011173793,,,,linear_000998,False,951,0,,,,5.010500418484548,0.0,4.5607476234436035
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,438817.32485272904,0.813417809232142,eps_delta,3.992665440661498,3.992665440661498,0.0015095868958771954,1.0,static,3801.0174995097464,3801.0174995097464,0.21559449414737566,,1e-05,0,False,1.0,0.0,,0.0015095868958771954,1001,999,warmup,452,True,20.150842418316067,26.4670061107127,0,0,0.0,0.0,warmup,True,False,0.0,0.3065983923670671,3801.0174995097464,0.3065983923670671,0.0,3801.0174995097464,,,,linear_000999,False,952,0,,,,5.0101990143889505,0.0,5.297094821929932
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,438897.2972234615,2.204606839820607,eps_delta,3.990437800479712,3.990437800479712,0.0015094493571596495,1.0,static,3802.8872238571653,3802.8872238571653,0.42608357997329216,,1e-05,0,False,1.0,0.0,,0.0015094493571596495,1002,1000,warmup,453,True,19.534792600481868,13.990344239974077,0,0,0.0,0.0,warmup,True,False,0.0,1.8697243474191074,3802.8872238571653,1.8697243474191074,0.0,3802.8872238571653,,,,linear_001000,False,953,0,,,,5.007863751914239,0.0,4.05646276473999
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,439258.16449258925,4.535277008448731,eps_delta,3.996578137459995,3.996578137459995,0.001508829194767016,1.0,static,3812.735543136835,3812.735543136835,1.343212943871788,,1e-05,0,False,1.0,0.0,,0.001508829194767016,1003,1001,warmup,454,True,19.123085590364973,15.417722499312916,0,0,0.0,0.0,warmup,True,False,0.0,9.848319279669987,3812.735543136835,9.848319279669987,0.0,3812.735543136835,,,,linear_001001,False,954,0,,,,5.004517652257068,0.0,4.18866491317749
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,439940.36113740376,6.647080237195816,eps_delta,4.015317207149132,4.015317207149132,0.0015076589025583348,1.0,static,3834.627932827421,3834.627932827421,1.527001379646431,,1e-05,0,False,1.0,0.0,,0.0015076589025583348,1004,1002,warmup,455,True,18.721497592597956,15.107205612694798,0,0,0.0,0.0,warmup,True,False,0.0,21.89238969058565,3834.627932827421,21.89238969058565,0.0,3834.627932827421,,,,linear_001002,False,955,0,,,,5.006823480140244,0.0,3.9294650554656982
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,440360.58199037536,4.034489829755644,eps_delta,4.019512219793638,4.019512219793638,0.001506939377523925,1.0,static,3842.653682122718,3842.653682122718,1.4714190127865598,,1e-05,0,False,1.0,0.0,,0.001506939377523925,1005,1003,warmup,456,True,19.273050726390696,24.237028930525362,0,0,0.0,0.0,warmup,True,False,0.0,8.025749295296974,3842.653682122718,8.025749295296974,0.0,3842.653682122718,,,,linear_001003,False,956,0,,,,5.005850574445673,0.0,5.0810699462890625
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,440702.27501606214,3.643950152388552,eps_delta,4.020595255599022,4.020595255599022,0.0015063550708947825,1.0,static,3847.7096596082642,3847.7096596082642,0.7851379164988092,,1e-05,0,False,1.0,0.0,,0.0015063550708947825,1006,1004,warmup,457,True,19.7937928609703,24.480472072186714,0,0,0.0,0.0,warmup,True,False,0.0,5.055977485546605,3847.7096596082642,5.055977485546605,0.0,3847.7096596082642,,,,linear_001004,False,957,0,,,,5.0063150541351185,0.0,5.072704792022705
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,440715.52600672946,0.7682599429319193,eps_delta,4.016666632775935,4.016666632775935,0.0015063324249408167,1.0,static,3847.966634199345,3847.966634199345,0.17757426760775918,,1e-05,0,False,1.0,0.0,,0.0015063324249408167,1007,1005,warmup,458,True,19.943515745246966,21.291021703736945,0,0,0.0,0.0,warmup,True,False,0.0,0.2569745910808933,3847.966634199345,0.2569745910808933,0.0,3847.966634199345,,,,linear_001005,False,958,0,,,,5.006364005747707,0.0,4.738142967224121
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,440716.3339547949,0.21477876198164764,eps_delta,4.012486927604771,4.012486927604771,0.0015063310441899428,1.0,static,3847.9749635729754,3847.9749635729754,0.04899266917075676,,1e-05,0,False,1.0,0.0,,0.0015063310441899428,1008,1006,warmup,459,True,19.525568303101227,15.764041323789579,0,0,0.0,0.0,warmup,True,False,0.0,0.008329373630070178,3847.9749635729754,0.008329373630070178,0.0,3847.9749635729754,,,,linear_001006,False,959,0,,,,5.006388199468047,0.0,4.1846723556518555
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,440923.6384696449,3.274117497557518,eps_delta,4.013843219792099,4.013843219792099,0.0015059768945007428,1.0,static,3853.289491000415,3853.289491000415,0.8122329787882278,,1e-05,0,False,1.0,0.0,,0.0015059768945007428,1009,1007,warmup,460,True,19.422989726143257,18.499782533521525,0,0,0.0,0.0,warmup,True,False,0.0,5.3145274274399865,3853.289491000415,5.3145274274399865,0.0,3853.289491000415,,,,linear_001007,False,960,0,,,,5.006819584411933,0.0,4.397605895996094
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,440927.4736214755,0.5008967513431253,eps_delta,4.009765255032324,4.009765255032324,0.0015059703450533298,1.0,static,3853.3844100860633,3853.3844100860633,0.13105082891961545,,1e-05,0,False,1.0,0.0,,0.0015059703450533298,1010,1008,warmup,461,True,18.819356410613647,13.386656570847128,0,0,0.0,0.0,warmup,True,False,0.0,0.09491908564809005,3853.3844100860633,0.09491908564809005,0.0,3853.3844100860633,,,,linear_001008,False,961,0,,,,5.006896960952091,0.0,3.9103784561157227
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,441114.8798162271,3.515744852921464,eps_delta,4.011473068515038,4.011473068515038,0.0015056504078136384,1.0,static,3859.0370919114666,3859.0370919114666,0.8271214904635801,,1e-05,0,False,1.0,0.0,,0.0015056504078136384,1011,1009,warmup,462,True,18.411415904886887,14.739951353346054,0,0,0.0,0.0,warmup,True,False,0.0,5.652681825403152,3859.0370919114666,5.652681825403152,0.0,3859.0370919114666,,,,linear_001009,False,962,0,,,,5.0047285593266,0.0,3.893869161605835
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,441501.10897233523,6.435930360543178,eps_delta,4.028589596082813,4.028589596082813,0.0015049916854329801,1.0,static,3879.531781027749,3879.531781027749,1.2679842060048176,,1e-05,0,False,1.0,0.0,,0.0015049916854329801,1012,1010,warmup,463,True,17.475250210172266,9.049758957740693,0,0,0.0,0.0,warmup,True,False,0.0,20.494689116282103,3879.531781027749,20.494689116282103,0.0,3879.531781027749,,,,linear_001010,False,963,0,,,,5.002348825708149,0.0,3.0535898208618164
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,441602.6594103933,1.8998477486556467,eps_delta,4.026089777476027,4.026089777476027,0.001504818632407842,1.0,static,3881.15054548689,3881.15054548689,0.9452035024375793,,1e-05,0,False,1.0,0.0,,0.001504818632407842,1013,1011,warmup,464,True,18.44697809767731,27.192529085222713,0,0,0.0,0.0,warmup,True,False,0.0,1.6187644591415973,3881.15054548689,1.6187644591415973,0.0,3881.15054548689,,,,linear_001011,False,964,0,,,,5.001904045797498,0.0,5.3042120933532715
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,441676.2869121311,2.042711141315418,eps_delta,4.023983686359848,4.023983686359848,0.0015046932004369963,1.0,static,3883.1442573372533,3883.1442573372533,0.39817287958136127,,1e-05,0,False,1.0,0.0,,0.0015046932004369963,1014,1012,warmup,465,True,18.185176022766058,15.828957348564778,0,0,0.0,0.0,warmup,True,False,0.0,1.9937118503631557,3883.1442573372533,1.9937118503631557,0.0,3883.1442573372533,,,,linear_001012,False,965,0,,,,5.002137881376029,0.0,4.200503349304199
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,441815.99780629075,3.5579523895148317,eps_delta,4.026285309355287,4.026285309355287,0.0015044552748579942,1.0,static,3889.391608837207,3889.391608837207,0.7249448058169391,,1e-05,0,False,1.0,0.0,,0.0015044552748579942,1015,1013,warmup,466,True,17.38042016940611,10.137617489166557,0,0,0.0,0.0,warmup,True,False,0.0,6.247351499953856,3889.391608837207,6.247351499953856,0.0,3889.391608837207,,,,linear_001013,False,966,0,,,,5.002714488218134,0.0,3.3221113681793213
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,441945.19802374725,2.5861094357866405,eps_delta,4.02552650162494,4.02552650162494,0.001504235349222652,1.0,static,3892.684127071317,3892.684127071317,1.0312541565241606,,1e-05,0,False,1.0,0.0,,0.001504235349222652,1016,1014,warmup,467,True,17.523050754008437,18.806726015429383,0,0,0.0,0.0,warmup,True,False,0.0,3.292518234109831,3892.684127071317,3.292518234109831,0.0,3892.684127071317,,,,linear_001014,False,967,0,,,,5.002910467544615,0.0,4.395318984985352
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,441957.8611753991,0.9010025507445597,eps_delta,4.021287784480806,4.021287784480806,0.0015042137990948369,1.0,static,3892.60657537742,3892.60657537742,0.20266888266138458,,1e-05,0,False,1.0,0.0,,0.0015042137990948369,1017,1015,warmup,468,True,17.143898993947207,13.73153315339612,0,0,0.0,0.0,warmup,True,False,0.0,-0.07755169389713851,3892.60657537742,-0.07755169389713851,0.0,3892.60657537742,,,,linear_001015,False,968,0,,,,5.002166833117342,0.0,3.949500322341919
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,441965.1313578468,0.5744215242562533,eps_delta,4.016379177549533,4.016379177549533,0.001504201427130447,1.0,static,3891.8714230454975,3891.8714230454975,0.17481847127753977,,1e-05,0,False,1.0,0.0,,0.001504201427130447,1018,1016,warmup,469,True,17.50266179369981,20.731526991473245,0,0,0.0,0.0,warmup,True,False,0.0,-0.7351523319227453,3891.8714230454975,-0.7351523319227453,0.0,3891.8714230454975,,,,linear_001016,False,969,0,,,,5.00043663116925,0.0,4.693946838378906
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,443086.2195387922,6.6635545157228995,eps_delta,4.035026371475184,4.035026371475184,0.00150229727122731,1.0,static,3913.9755803309286,3913.9755803309286,1.763556996728241,,1e-05,0,False,1.0,0.0,,0.00150229727122731,1019,1017,warmup,470,True,18.085020929059397,23.326253147295635,0,0,0.0,0.0,warmup,True,False,0.0,22.104157285431125,3913.9755803309286,22.104157285431125,0.0,3913.9755803309286,,,,linear_001017,False,970,0,,,,5.000385226618075,0.0,5.024742603302002
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,443109.26851121016,1.4715629531313792,eps_delta,4.031905007496672,4.031905007496672,0.0015022581986315346,1.0,static,3914.979762279268,3914.979762279268,0.30080731543597755,,1e-05,0,False,1.0,0.0,,0.0015022581986315346,1020,1018,warmup,471,True,17.222989198600594,9.464703624471381,0,0,0.0,0.0,warmup,True,False,0.0,1.0041819483395324,3914.979762279268,1.0041819483395324,0.0,3914.979762279268,,,,linear_001018,False,971,0,,,,5.0000058486755545,0.0,3.262472152709961
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,443114.98649732774,0.5974677247531786,eps_delta,4.027923299856375,4.027923299856375,0.0015022485059789528,1.0,static,3915.1414474603966,3915.1414474603966,0.2227174363952681,,1e-05,0,False,1.0,0.0,,0.0015022485059789528,1021,1019,warmup,472,True,16.95343605586814,14.527457771276024,0,0,0.0,0.0,warmup,True,False,0.0,0.16168518112848568,3915.1414474603966,0.16168518112848568,0.0,3915.1414474603966,,,,linear_001019,False,972,0,,,,4.999988428307792,0.0,4.002015590667725
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,443322.5122341637,3.4615406956808283,eps_delta,4.029883383831015,4.029883383831015,0.0015018968525975607,1.0,static,3921.076532467577,3921.076532467577,0.8593827853994774,,1e-05,0,False,1.0,0.0,,0.0015018968525975607,1022,1020,warmup,473,True,16.829091808022586,15.709993577412597,0,0,0.0,0.0,warmup,True,False,0.0,5.935085007180389,3921.076532467577,5.935085007180389,0.0,3921.076532467577,,,,linear_001020,False,973,0,,,,5.000387639888578,0.0,4.1616129875183105
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,443703.73123087676,6.568774624623488,eps_delta,4.047829836897117,4.047829836897117,0.0015012515181048334,1.0,static,3942.586261137792,3942.586261137792,1.2276405362821419,,1e-05,0,False,1.0,0.0,,0.0015012515181048334,1023,1021,warmup,474,True,15.971372604784873,8.25189977564547,0,0,0.0,0.0,warmup,True,False,0.0,21.509728670214965,3942.586261137792,21.509728670214965,0.0,3942.586261137792,,,,linear_001021,False,974,0,,,,5.001171176122982,0.0,2.9724438190460205
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,444470.8843017073,5.803440610446771,eps_delta,4.058378139061168,4.058378139061168,0.0014999553847314699,1.0,static,3956.9186855846388,3956.9186855846388,2.840420099692478,,1e-05,0,False,1.0,0.0,,0.0014999553847314699,1024,1022,warmup,475,True,16.50078535159706,21.26550007290673,0,0,0.0,0.0,warmup,True,False,0.0,14.332424446846618,3956.9186855846388,14.332424446846618,0.0,3956.9186855846388,,,,linear_001022,False,975,0,,,,5.006275908377955,0.0,4.772617816925049
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,444486.78601467126,1.0706048911990598,eps_delta,4.054555322503743,4.054555322503743,0.0014999285537051397,1.0,static,3957.2459947636535,3957.2459947636535,0.26360968859951545,,1e-05,0,False,1.0,0.0,,0.0014999285537051397,1025,1023,warmup,476,True,16.063282030001396,12.125752135640438,0,0,0.0,0.0,warmup,True,False,0.0,0.3273091790145847,3957.2459947636535,0.3273091790145847,0.0,3957.2459947636535,,,,linear_001023,False,976,0,,,,5.00561737357733,0.0,3.724524974822998
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,444753.4036804429,5.0456702085300265,eps_delta,4.0631448202745615,4.0631448202745615,0.001499478902957213,1.0,static,3969.6924894082463,3969.6924894082463,1.3211823106927176,,1e-05,0,False,1.0,0.0,,0.001499478902957213,1026,1024,warmup,477,True,15.43860936179483,9.816555347935733,0,0,0.0,0.0,warmup,True,False,0.0,12.446494644592585,3969.6924894082463,12.446494644592585,0.0,3969.6924894082463,,,,linear_001024,False,977,0,,,,5.007515901639969,0.0,3.2361505031585693
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,445509.3287013716,6.2593234042384065,eps_delta,4.078865722330456,4.078865722330456,0.0014982062305632616,1.0,static,3989.1306764391866,3989.1306764391866,2.708096538004872,,1e-05,0,False,1.0,0.0,,0.0014982062305632616,1027,1025,warmup,478,True,15.601174597452586,17.064261718372382,0,0,0.0,0.0,warmup,True,False,0.0,19.438187030940213,3989.1306764391866,19.438187030940213,0.0,3989.1306764391866,,,,linear_001025,False,978,0,,,,5.0081033390616225,0.0,4.392451286315918
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,445525.7326870202,0.8321490547300194,eps_delta,4.074159760992031,4.074159760992031,0.0014981786487897194,1.0,static,3988.602406011198,3988.602406011198,0.2386095904299984,,1e-05,0,False,1.0,0.0,,0.0014981786487897194,1028,1026,warmup,479,True,16.19692158459958,21.558644468922534,0,0,0.0,0.0,warmup,True,False,0.0,-0.5282704279884739,3988.602406011198,-0.5282704279884739,0.0,3988.602406011198,,,,linear_001026,False,979,0,,,,5.008092802006805,0.0,4.867203712463379
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,445635.9372949874,1.7275017613525663,eps_delta,4.070587026597824,4.070587026597824,0.0014979933894943153,1.0,static,3989.1752860658676,3989.1752860658676,0.5758576298620771,,1e-05,0,False,1.0,0.0,,0.0014979933894943153,1029,1027,warmup,480,True,17.60569274244589,30.284633163062683,0,0,0.0,0.0,warmup,True,False,0.0,0.572880054669507,3989.1752860658676,0.572880054669507,0.0,3989.1752860658676,,,,linear_001027,False,980,0,,,,5.0067338200779705,0.0,6.076897144317627
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,445642.40091581945,0.7225094115599764,eps_delta,4.066389792549078,4.066389792549078,0.001497982525967452,1.0,static,3989.1283864906454,3989.1283864906454,0.11666689251874257,,1e-05,0,False,1.0,0.0,,0.001497982525967452,1030,1028,warmup,481,True,16.884983306197565,10.398598379962653,0,0,0.0,0.0,warmup,True,False,0.0,-0.046899575221924894,3989.1283864906454,-0.046899575221924894,0.0,3989.1283864906454,,,,linear_001028,False,981,0,,,,5.00683336472353,0.0,3.5187668800354004
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,445802.87650603993,2.69628583373701,eps_delta,4.065859701545718,4.065859701545718,0.001497712887434579,1.0,static,3992.6742269178953,3992.6742269178953,0.9125474533542188,,1e-05,0,False,1.0,0.0,,0.001497712887434579,1031,1029,warmup,482,True,17.186942410875904,19.90457435298096,0,0,0.0,0.0,warmup,True,False,0.0,3.5458404272498143,3992.6742269178953,3.5458404272498143,0.0,3992.6742269178953,,,,linear_001029,False,982,0,,,,5.006236797619689,0.0,4.698412895202637
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,445804.6803809701,0.3098384501383682,eps_delta,4.061620197451063,4.061620197451063,0.0014977098573077296,1.0,static,3992.572654094395,3992.572654094395,0.06937023687459797,,1e-05,0,False,1.0,0.0,,0.0014977098573077296,1032,1030,warmup,483,True,17.183720313593646,17.154721438053322,0,0,0.0,0.0,warmup,True,False,0.0,-0.10157282350014873,3992.572654094395,-0.10157282350014873,0.0,3992.572654094395,,,,linear_001030,False,983,0,,,,5.005788349050244,0.0,4.334822654724121
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,446691.8377833467,6.3078140401785765,eps_delta,4.077612511509731,4.077612511509731,0.001496221846276264,1.0,static,4012.3707113255755,4012.3707113255755,1.5582159663262223,,1e-05,0,False,1.0,0.0,,0.001496221846276264,1033,1031,warmup,484,True,17.599449582052568,21.34101299818286,0,0,0.0,0.0,warmup,True,False,0.0,19.79805723118049,4012.3707113255755,19.79805723118049,0.0,4012.3707113255755,,,,linear_001031,False,984,0,,,,5.005085798795777,0.0,4.721997261047363
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,446693.20238269627,0.3033626237913569,eps_delta,4.073446364959207,4.073446364959207,0.0014962195608766804,1.0,static,4012.3446694848194,4012.3446694848194,0.05385791720875077,,1e-05,0,False,1.0,0.0,,0.0014962195608766804,1034,1032,warmup,485,True,17.22092170498218,13.814170811348713,0,0,0.0,0.0,warmup,True,False,0.0,-0.02604184075626436,4012.3446694848194,-0.02604184075626436,0.0,4012.3446694848194,,,,linear_001032,False,985,0,,,,5.004721183543578,0.0,3.851686716079712
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,446742.51538437087,1.4440074126330216,eps_delta,4.0700780807086145,4.0700780807086145,0.0014961369796230599,1.0,static,4013.0969875786936,4013.0969875786936,0.4523771786529054,,1e-05,0,False,1.0,0.0,,0.0014961369796230599,1035,1033,warmup,486,True,17.73466119560411,22.35831661120147,0,0,0.0,0.0,warmup,True,False,0.0,0.7523180938741865,4013.0969875786936,0.7523180938741865,0.0,4013.0969875786936,,,,linear_001033,False,986,0,,,,5.00453827173668,0.0,4.862876892089844
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,447775.980217703,7.088761621276098,eps_delta,4.091257715193229,4.091257715193229,0.0014944094437434076,1.0,static,4038.071364895717,4038.071364895717,1.5704388405973,,1e-05,0,False,1.0,0.0,,0.0014944094437434076,1036,1034,warmup,487,True,17.68304775907977,17.218526830360705,0,0,0.0,0.0,warmup,True,False,0.0,24.97437731702356,4038.071364895717,24.97437731702356,0.0,4038.071364895717,,,,linear_001034,False,987,0,,,,5.005746031773557,0.0,4.535011291503906
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,448430.09097946226,6.918904903520126,eps_delta,4.111260481332285,4.111260481332285,0.0014933191221470471,1.0,static,4061.9253555562977,4061.9253555562977,1.6978147388253297,,1e-05,0,False,1.0,0.0,,0.0014933191221470471,1037,1035,warmup,488,True,17.139798032569942,12.250550493981482,0,0,0.0,0.0,warmup,True,False,0.0,23.85399066058065,4061.9253555562977,23.85399066058065,0.0,4061.9253555562977,,,,linear_001035,False,988,0,,,,5.005220151182116,0.0,3.6965219974517822
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,448742.90146885184,3.8257892102290283,eps_delta,4.11413728437425,4.11413728437425,0.0014927985486532902,1.0,static,4068.8817742461333,4068.8817742461333,1.5161855518198606,,1e-05,0,False,1.0,0.0,,0.0014927985486532902,1038,1036,warmup,489,True,17.249218106276395,18.233998769634468,0,0,0.0,0.0,warmup,True,False,0.0,6.956418689835418,4068.8817742461333,6.956418689835418,0.0,4068.8817742461333,,,,linear_001036,False,989,0,,,,5.003142036324323,0.0,4.622949600219727
